Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
chemistry-calculator,ChemistryCalculator.frontend,HistoryFrame,setComponentLayout,Magic Number,The method contains a magic number: 20,35
chemistry-calculator,ChemistryCalculator.frontend,HistoryFrame,setComponentLayout,Magic Number,The method contains a magic number: 20,35
chemistry-calculator,ChemistryCalculator.frontend,HistoryFrame,setComponentLayout,Magic Number,The method contains a magic number: 20,35
chemistry-calculator,ChemistryCalculator.frontend,HistoryFrame,setComponentLayout,Magic Number,The method contains a magic number: 96,35
chemistry-calculator,ChemistryCalculator.frontend,HistoryFrame,setComponentLayout,Magic Number,The method contains a magic number: 20,35
chemistry-calculator,ChemistryCalculator.frontend,HistoryFrame,setComponentLayout,Magic Number,The method contains a magic number: 20,35
chemistry-calculator,ChemistryCalculator.frontend,HistoryFrame,setComponentLayout,Magic Number,The method contains a magic number: 20,35
chemistry-calculator,ChemistryCalculator.frontend,HistoryFrame,setComponentLayout,Magic Number,The method contains a magic number: 456,35
chemistry-calculator,ChemistryCalculator.frontend,HistoryFrame,setComponentLayout,Magic Number,The method contains a magic number: 20,35
chemistry-calculator,ChemistryCalculator.frontend,HistoryFrame,setComponentLayout,Magic Number,The method contains a magic number: 20,35
chemistry-calculator,ChemistryCalculator.frontend,HistoryFrame,setComponentLayout,Magic Number,The method contains a magic number: 20,35
chemistry-calculator,ChemistryCalculator.frontend,HistoryFrame,setComponentLayout,Magic Number,The method contains a magic number: 40,35
chemistry-calculator,ChemistryCalculator.frontend,HistoryFrame,setComponentLayout,Magic Number,The method contains a magic number: 20,35
chemistry-calculator,ChemistryCalculator.frontend,HistoryFrame,setComponentLayout,Magic Number,The method contains a magic number: 20,35
chemistry-calculator,ChemistryCalculator.frontend,HistoryFrame,setComponentLayout,Magic Number,The method contains a magic number: 20,35
chemistry-calculator,ChemistryCalculator.frontend,HistoryFrame,initComponents,Magic Number,The method contains a magic number: 15,73
chemistry-calculator,ChemistryCalculator.frontend,HistoryFrame,initComponents,Magic Number,The method contains a magic number: 3,73
chemistry-calculator,ChemistryCalculator.frontend,HistoryFrame,initComponents,Magic Number,The method contains a magic number: 5,73
chemistry-calculator,ChemistryCalculator.frontend,HistoryFrame,initComponents,Magic Number,The method contains a magic number: 3,73
chemistry-calculator,ChemistryCalculator.frontend,HistoryFrame,initComponents,Magic Number,The method contains a magic number: 3,73
chemistry-calculator,ChemistryCalculator.frontend,HistoryFrame,initComponents,Magic Number,The method contains a magic number: 100,73
chemistry-calculator,ChemistryCalculator.frontend,HistoryFrame,initComponents,Magic Number,The method contains a magic number: 100,73
chemistry-calculator,ChemistryCalculator.frontend,HistoryFrame,initComponents,Magic Number,The method contains a magic number: 900,73
chemistry-calculator,ChemistryCalculator.frontend,HistoryFrame,initComponents,Magic Number,The method contains a magic number: 500,73
chemistry-calculator,ChemistryCalculator.frontend,Home,buildBackgroundPanel,Long Statement,The length of the statement "backgroundPanelLayout.setHorizontalGroup(backgroundPanelLayout.createParallelGroup(GroupLayout.Alignment.LEADING).addGroup(backgroundPanelLayout.createSequentialGroup().addComponent(sidebarPanel`GroupLayout.PREFERRED_SIZE`GroupLayout.DEFAULT_SIZE`GroupLayout.PREFERRED_SIZE).addPreferredGap(LayoutStyle.ComponentPlacement.RELATED).addComponent(bodyPanel`GroupLayout.DEFAULT_SIZE`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE)));" is 423.,47
chemistry-calculator,ChemistryCalculator.frontend,Home,buildBackgroundPanel,Long Statement,The length of the statement "backgroundPanelLayout.setVerticalGroup(backgroundPanelLayout.createParallelGroup(GroupLayout.Alignment.LEADING).addComponent(sidebarPanel`GroupLayout.DEFAULT_SIZE`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE).addComponent(bodyPanel`GroupLayout.DEFAULT_SIZE`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE));" is 296.,47
chemistry-calculator,ChemistryCalculator.frontend,Home,buildSidebar,Long Statement,The length of the statement "sidebarPanel.addMenu("Equation Balance"`new ImageIcon(getClass().getResource("/ChemistryCalculator/icons/icons8_scales_25px_1.png"))`equationBalancePanel);" is 155.,80
chemistry-calculator,ChemistryCalculator.frontend,Home,buildSidebar,Long Statement,The length of the statement "sidebarPanel.addMenu("Concentration"`new ImageIcon(getClass().getResource("/ChemistryCalculator/icons/icons8_dna_helix_25px.png"))`concentrationPanel);" is 151.,80
chemistry-calculator,ChemistryCalculator.frontend,Home,buildSidebar,Long Statement,The length of the statement "sidebarPanel.addMenu("Electron config"`new ImageIcon(getClass().getResource("/ChemistryCalculator/icons/icons8_physics_25px.png"))`electronConfigPanel);" is 152.,80
chemistry-calculator,ChemistryCalculator.frontend,Home,buildSidebar,Long Statement,The length of the statement "sidebarPanel.addMenu("Molar mass"`new ImageIcon(getClass().getResource("/ChemistryCalculator/icons/icons8_weightlifting_25px.png"))`molarMassPanel);" is 148.,80
chemistry-calculator,ChemistryCalculator.frontend,Home,buildSidebar,Long Statement,The length of the statement "sidebarPanel.addMenu("Percent of completion"`new ImageIcon(getClass().getResource("/ChemistryCalculator/icons/icons8_percentage_25px.png"))`percentOfCompletionPanel);" is 166.,80
chemistry-calculator,ChemistryCalculator.frontend,Home,buildSidebar,Long Statement,The length of the statement "sidebarPanel.addMenu("Titration"`new ImageIcon(getClass().getResource("/ChemistryCalculator/icons/icons8_test_tube_25px.png"))`titrationPanel);" is 143.,80
chemistry-calculator,ChemistryCalculator.frontend,Home,buildSidebar,Long Statement,The length of the statement "sidebarPanel.addMenu("Need help ?"`new ImageIcon(getClass().getResource("/ChemistryCalculator/icons/icons8_inquiry_25px_1.png"))`needHelpPanel);" is 144.,80
chemistry-calculator,ChemistryCalculator.frontend,Home,setFrameProperty,Long Statement,The length of the statement "layout.setHorizontalGroup(layout.createParallelGroup(GroupLayout.Alignment.LEADING).addComponent(backgroundPanel`GroupLayout.DEFAULT_SIZE`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE));" is 181.,123
chemistry-calculator,ChemistryCalculator.frontend,Home,setFrameProperty,Long Statement,The length of the statement "layout.setVerticalGroup(layout.createParallelGroup(GroupLayout.Alignment.LEADING).addComponent(backgroundPanel`GroupLayout.DEFAULT_SIZE`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE));" is 179.,123
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,initComponent,Magic Number,The method contains a magic number: 50,45
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,initComponent,Magic Number,The method contains a magic number: 102,45
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,initComponent,Magic Number,The method contains a magic number: 102,45
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,initComponent,Magic Number,The method contains a magic number: 102,45
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,initComponent,Magic Number,The method contains a magic number: 102,45
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Long Statement,The length of the statement "errorMessagePanelLayout.setHorizontalGroup(errorMessagePanelLayout.createParallelGroup(GroupLayout.Alignment.LEADING).addGroup(GroupLayout.Alignment.TRAILING`errorMessagePanelLayout.createSequentialGroup().addGap(0`0`Short.MAX_VALUE).addComponent(errorMessageLabel`GroupLayout.PREFERRED_SIZE`654`GroupLayout.PREFERRED_SIZE)));" is 326.,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Long Statement,The length of the statement "errorMessagePanelLayout.setVerticalGroup(errorMessagePanelLayout.createParallelGroup(GroupLayout.Alignment.LEADING).addGroup(errorMessagePanelLayout.createSequentialGroup().addComponent(errorMessageLabel`GroupLayout.PREFERRED_SIZE`40`GroupLayout.PREFERRED_SIZE).addGap(0`0`Short.MAX_VALUE)));" is 292.,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Long Statement,The length of the statement "Layout.setHorizontalGroup(Layout.createParallelGroup(GroupLayout.Alignment.LEADING).addGroup(Layout.createSequentialGroup().addGroup(Layout.createParallelGroup(GroupLayout.Alignment.LEADING).addGroup(Layout.createSequentialGroup().addContainerGap().addComponent(ansTableScrollPane`GroupLayout.DEFAULT_SIZE`767`Short.MAX_VALUE)).addGroup(Layout.createSequentialGroup().addGroup(Layout.createParallelGroup(GroupLayout.Alignment.LEADING).addGroup(Layout.createSequentialGroup().addGap(40`40`40).addGroup(Layout.createParallelGroup(GroupLayout.Alignment.LEADING).addGroup(Layout.createSequentialGroup().addComponent(getMolarMassButton).addGap(18`18`18).addComponent(clearButton)).addGroup(Layout.createSequentialGroup().addComponent(labelForCompoundTextfield).addGap(26`26`26).addComponent(compoundTextfield`GroupLayout.PREFERRED_SIZE`270`GroupLayout.PREFERRED_SIZE)).addComponent(errorMessagePanel`GroupLayout.PREFERRED_SIZE`GroupLayout.DEFAULT_SIZE`GroupLayout.PREFERRED_SIZE))).addGroup(Layout.createSequentialGroup().addContainerGap().addComponent(additionalText1).addPreferredGap(LayoutStyle.ComponentPlacement.RELATED).addComponent(compoundAnsLabel).addPreferredGap(LayoutStyle.ComponentPlacement.RELATED).addComponent(additionalText2).addPreferredGap(LayoutStyle.ComponentPlacement.RELATED).addComponent(massAnsLabel).addPreferredGap(LayoutStyle.ComponentPlacement.RELATED).addComponent(additionalText3))).addGap(0`0`Short.MAX_VALUE))).addContainerGap()));" is 1459.,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Long Statement,The length of the statement "Layout.setVerticalGroup(Layout.createParallelGroup(GroupLayout.Alignment.LEADING).addGroup(Layout.createSequentialGroup().addGap(31`31`31).addComponent(errorMessagePanel`GroupLayout.PREFERRED_SIZE`GroupLayout.DEFAULT_SIZE`GroupLayout.PREFERRED_SIZE).addGap(18`18`18).addGroup(Layout.createParallelGroup(GroupLayout.Alignment.BASELINE).addComponent(compoundTextfield`GroupLayout.PREFERRED_SIZE`43`GroupLayout.PREFERRED_SIZE).addComponent(labelForCompoundTextfield`GroupLayout.PREFERRED_SIZE`36`GroupLayout.PREFERRED_SIZE)).addGap(18`18`18).addGroup(Layout.createParallelGroup(GroupLayout.Alignment.BASELINE).addComponent(getMolarMassButton`GroupLayout.PREFERRED_SIZE`40`GroupLayout.PREFERRED_SIZE).addComponent(clearButton`GroupLayout.PREFERRED_SIZE`40`GroupLayout.PREFERRED_SIZE)).addPreferredGap(LayoutStyle.ComponentPlacement.RELATED`121`Short.MAX_VALUE).addGroup(Layout.createParallelGroup(GroupLayout.Alignment.BASELINE).addComponent(additionalText1`GroupLayout.PREFERRED_SIZE`36`GroupLayout.PREFERRED_SIZE).addComponent(compoundAnsLabel`GroupLayout.PREFERRED_SIZE`36`GroupLayout.PREFERRED_SIZE).addComponent(additionalText2`GroupLayout.PREFERRED_SIZE`36`GroupLayout.PREFERRED_SIZE).addComponent(massAnsLabel`GroupLayout.PREFERRED_SIZE`36`GroupLayout.PREFERRED_SIZE).addComponent(additionalText3`GroupLayout.PREFERRED_SIZE`36`GroupLayout.PREFERRED_SIZE)).addGap(18`18`18).addComponent(ansTableScrollPane`GroupLayout.PREFERRED_SIZE`240`GroupLayout.PREFERRED_SIZE).addGap(29`29`29)));" is 1486.,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 654,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 767,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 26,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 26,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 26,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 270,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 31,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 31,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 31,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 43,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 36,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 121,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 36,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 36,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 36,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 36,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 36,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 240,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 29,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 29,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,setComponentLayout,Magic Number,The method contains a magic number: 29,126
chemistry-calculator,ChemistryCalculator.frontend,MolarMassPanel,molarMassButtonActionPerformed,Long Statement,The length of the statement "String[][] tableRow=Arrays.stream(atomList).map(atom -> new String[]{atom.getName()`String.valueOf(atom.getAtomicMass())}).toArray(String[][]::new);" is 148.,206
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Long Identifier,The length of the field mlrMass_elConfig_pOfComDesHeader is 32.,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Long Statement,The length of the statement "eqBalanceHeaderLabel.setIcon(new ImageIcon(getClass().getResource("/ChemistryCalculator/icons/icons8_document_header_30px_1.png")));" is 132.,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Long Statement,The length of the statement "eqBalanceDesLabel.setText("<html>\n1. Enter an equation of a chemical reaction and click 'Balance'.The answer will appear below.\n<br/>\n2. Always use the upper case for the first character in the element name and the lower case for the second character.\n<br/><br/>\n<pre>\n\tExamples: Fe` Au` Co` Br` C` O` N` F.\n\tCompare: Co - cobalt and CO - carbon monoxide.\n</pre>\n<br/><br/>\n3. Compound states [like (s) (aq) or (g)] are not required.\n<br/>\n4. Both Reactants and Products fields are required.\n<br/>\n5. There's support 3 pattern of equation. Such as --\n<pre>\n\n\ti. H2 + O2 = H2O\n\tii. Zn + AgNO3 = Zn(NO3)2 + Ag\n\tiii. CaHPO4*2H2O + NaOH + H2O = Na2HPO4*12H2O + Ca(OH)2 \n</pre>\n</html>");" is 709.,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Long Statement,The length of the statement "concentrationHeaderLabel.setIcon(new ImageIcon(getClass().getResource("/ChemistryCalculator/icons/icons8_document_header_30px_1.png")));" is 136.,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Long Statement,The length of the statement "mlrMass_elConfig_pOfComDes.setText("<html> 1.The description of the compound pattern is similar to the description of the equation balance section. <br/> 2.Click the corresponding button to get the result. </html>");" is 216.,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Long Statement,The length of the statement "mlrMass_elConfig_pOfComDesHeader.setIcon(new ImageIcon(getClass().getResource("/ChemistryCalculator/icons/icons8_document_header_30px_1.png")));" is 144.,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Long Statement,The length of the statement "concentrationDesLabel.setText("<html> 1. Compound ` compound's mass` volume of solution these 3 fields are required. \n <br/> 2. Equivalent number is required only for Normality. If you check Molarity and Molality in the format then this field should be blank. <br/> 3. Compound states [like (s) (aq) or (g)] are not required.\n <br/> 4. Click 'Get Concentration' button. The result will appear below.\n</html>");" is 413.,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Long Statement,The length of the statement "titrationDesLabel.setText("<html> 1.The description of the compound pattern is similar to the description of the equation balance section. <br/> 2.The Number of moles of acid and base denotes the number of moles of acid or base that are required to neutralize each other. For example --\n<pre>\t\n\n\tBalanced Equation : <u>1</u> Ba(OH)2 + <u>2</u> HNO3 = 1 Ba(NO3)2 + 2 H2O\n\n\tHere` \n\t The Number of moles of acid = 2\n\t The Number of moles of base = 1\n</pre>\n </html>");" is 479.,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Long Statement,The length of the statement "titrationHeaderLabel.setIcon(new ImageIcon(getClass().getResource("/ChemistryCalculator/icons/icons8_document_header_30px_1.png")));" is 132.,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 787,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 634,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 18,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 64,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 43,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 100,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 14,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 102,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 102,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 102,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 18,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 64,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 43,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 100,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 14,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 102,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 102,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 102,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 18,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 64,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 43,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 100,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 14,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 102,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 102,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 102,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 14,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 102,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 102,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 102,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 18,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 64,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 43,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,initComponent,Magic Number,The method contains a magic number: 100,34
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Long Identifier,The length of the field mlrMass_elConfig_pOfComDesHeader is 32.,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Long Identifier,The length of the field mlrMass_elConfig_pOfComSeparator is 32.,80
chemistry-calculator,ChemistryCalculator.frontend,NeedHelpPanel,setComponentLayout,Long Statement,The length of the statement "contentHolderPanelLayout.setHorizontalGroup(contentHolderPanelLayout.createParallelGroup(GroupLayout.Alignment.LEADING).addGroup(contentHolderPanelLayout.createSequentialGroup().addGroup(contentHolderPanelLayout.createParallelGroup(GroupLayout.Alignment.LEADING).addGroup(contentHolderPanelLayout.createSequentialGroup().addGap(40`40`40).addGroup(contentHolderPanelLayout.createParallelGroup(GroupLayout.Alignment.LEADING).addGroup(contentHolderPanelLayout.createSequentialGroup().addGap(10`10`10).addComponent(eqBalanceDesLabel`GroupLayout.PREFERRED_SIZE`730`GroupLayout.PREFERRED_SIZE)).addComponent(eqBalanceSeparator`GroupLayout.PREFERRED_SIZE`740`GroupLayout.PREFERRED_SIZE).addComponent(eqBalanceHeaderLabel))).addGroup(contentHolderPanelLayout.createSequentialGroup().addGap(36`36`36).addGroup(contentHolderPanelLayout.createParallelGroup(GroupLayout.Alignment.LEADING).addComponent(concentrationHeaderLabel).addComponent(concentrationSeparator`GroupLayout.PREFERRED_SIZE`754`GroupLayout.PREFERRED_SIZE).addComponent(mlrMass_elConfig_pOfComDesHeader).addComponent(mlrMass_elConfig_pOfComSeparator`GroupLayout.PREFERRED_SIZE`754`GroupLayout.PREFERRED_SIZE).addComponent(titrationHeaderLabel).addComponent(titrationSeparator`GroupLayout.PREFERRED_SIZE`754`GroupLayout.PREFERRED_SIZE).addGroup(contentHolderPanelLayout.createSequentialGroup().addGap(10`10`10).addGroup(contentHolderPanelLayout.createParallelGroup(GroupLayout.Alignment.LEADING).addComponent(concentrationDesLabel`GroupLayout.PREFERRED_SIZE`730`GroupLayout.PREFERRED_SIZE).addComponent(mlrMass_elConfig_pOfComDes`GroupLayout.PREFERRED_SIZE`730`GroupLayout.PREFERRED_SIZE).addComponent(titrationDesLabel`GroupLayout.PREFERRED_SIZE`730`GroupLayout.PREFERRED_SIZE)))))).addContainerGap(46`Short.MAX_VALUE)));" is 1775.,80
